"18","1814",366
"18","1814",209
"18","1814",61
"18","1814",1
"18","1814",46
"18","1814",3
"18","1814",4
"18","1814",4
"18","1814",74
"18","1814",1
"18","1814",56
"18","1814",5
"18","1814",7
"19","1814",63
"19","1814",389
"19","1814",124
"19","1814",89
"19","1814",2
"19","1814",135
"19","1814",66
"19","1814",37
"19","1814",105
"19","1814",72
"19","1814",100
"19","1814",29
"19","1814",69
"19","1814",1
"19","1814",123
"19","1814",12
"19","1814",50
"19","1814",41
"19","1814",30
"19","1814",103
"19","1814",23
"19","1814",91
"19","1814",108
"20","1814",32
"20","1814",9
"20","1814",170
"20","1814",43
"20","1814",1
"20","1814",147
"20","1814",214
"20","1814",8
"20","1814",38
"20","1814",9
"20","1814",26
"20","1814",99
"20","1814",26
"20","1814",0
"20","1814",47
"20","1814",279
"20","1814",78
"20","1814",46
"20","1814",7
"20","1814",57
"20","1814",6
"20","1814",75
"20","1814",5
"20","1814",43
"20","1814",7
"20","1814",19
"21","1814",24
"21","1814",53
"21","1814",2
"21","1814",5
"21","1814",1
"21","1814",203
"21","1814",76
"21","1814",19
"21","1814",7
"21","1814",202
"21","1814",19
"21","1814",300
"21","1814",62
"21","1814",0
"21","1814",12
"21","1814",53
"21","1814",32
"21","1814",8
"21","1814",19
"21","1814",15
"21","1814",22
"21","1814",101
"21","1814",20
"21","1814",300
"21","1814",119
"21","1814",502
"22","1814",17
"22","1814",207
"22","1814",15
"22","1814",331
"22","1814",615
"22","1814",102
"22","1814",64
"22","1814",2
"22","1814",45
"22","1814",7
"22","1814",84
"22","1814",15
"22","1814",76
"22","1814",106
"22","1814",146
"22","1814",27
"22","1814",32
"22","1814",50
"22","1814",71
"22","1814",207
"22","1814",18
"22","1814",26
"22","1814",120
"22","1814",93
"22","1814",74
"22","1814",33
"22","1814",13
"22","1814",83
"23","1814",15
"23","1814",62
"23","1814",59
"23","1814",14
"23","1814",31
"23","1814",48
"23","1814",24
"23","1814",241
"23","1814",19
"23","1814",116
"23","1814",6
"23","1814",17
"23","1814",4
"23","1814",81
"23","1814",207
"23","1814",31
"23","1814",16
"23","1814",22
"23","1814",10
"23","1814",127
"23","1814",52
"23","1814",1
"24","1814",42
"24","1814",444
"24","1814",4
"24","1814",95
"24","1814",95
"24","1814",2
"24","1814",28
"24","1814",22
"24","1814",1
"24","1814",58
"24","1814",22
"24","1814",9
"24","1814",44
"24","1814",1
"24","1814",7
"25","1814",33
"25","1814",91
"25","1814",7
"25","1814",56
"25","1814",22
"25","1814",34
"25","1814",178
"25","1814",15
"25","1814",6
"25","1814",66
"25","1814",12
"25","1814",65
"26","1814",61
"26","1814",8
"26","1814",1
"26","1814",18
"26","1814",2
"26","1814",10
"26","1814",65
"26","1814",3
"26","1814",31
"26","1814",51
"26","1814",29
"26","1814",51
"26","1814",444
"27","1814",53
"27","1814",80
"27","1814",25
"27","1814",97
"27","1814",108
"27","1814",1
"27","1814",28
"27","1814",6
"27","1814",78
"28","1814",61
"28","1814",135
"28","1814",154
"28","1814",67
"29","1814",13
"29","1814",42
"30","1814",55
"30","1814",32
"30","1814",5
"31","1814",13
"11","1860",7
"11","1860",65
"11","1860",24
"11","1860",160
"11","1860",162
"11","1860",59
"11","1860",598
"11","1860",11
"11","1860",80
"11","1860",50
"11","1860",70
"11","1860",8
"11","1860",6
"11","1860",123
"11","1860",13
"12","1860",237
"12","1860",44
"12","1860",59
"12","1860",35
"12","1860",97
"12","1860",279
"12","1860",80
"12","1860",58
"12","1860",16
"12","1860",5
"12","1860",62
"12","1860",89
"12","1860",151
"12","1860",49
"12","1860",42
"12","1860",161
"12","1860",129
"12","1860",19
"13","1860",71
"13","1860",21
"13","1860",121
"13","1860",2
"13","1860",18
"13","1860",126
"13","1860",12
"13","1860",4
"13","1860",10
"13","1860",33
"13","1860",51
"13","1860",65
"13","1860",52
"13","1860",17
"13","1860",206
"13","1860",209
"13","1860",22
"13","1860",60
"13","1860",57
"13","1860",14
"13","1860",118
"13","1860",200
"13","1860",148
"14","1860",77
"14","1860",8
"14","1860",100
"14","1860",15
"14","1860",83
"14","1860",50
"14","1860",29
"14","1860",36
"14","1860",81
"14","1860",55
"14","1860",35
"14","1860",6
"14","1860",59
"14","1860",24
"14","1860",16
"14","1860",193
"14","1860",79
"14","1860",96
"14","1860",174
"14","1860",100
"15","1860",56
"15","1860",31
"15","1860",484
"15","1860",112
"15","1860",153
"15","1860",2
"15","1860",120
"15","1860",29
"15","1860",110
"15","1860",78
"15","1860",150
"15","1860",25
"16","1860",203
"16","1860",85
"16","1860",11
"16","1860",14
"16","1860",4
"16","1860",198
"16","1860",8
"16","1860",100
"16","1860",166
"16","1860",12
"16","1860",1
"16","1860",60
"16","1860",9
"17","1860",14
"17","1860",44
"17","1860",41
"17","1860",95
"17","1860",17
"17","1860",10
"17","1860",18
"17","1860",94
"17","1860",3
"17","1860",13
"17","1860",5
"17","1860",13
"17","1860",110
"17","1860",58
"17","1860",51
"17","1860",17
"17","1860",5
"17","1860",37
"18","1860",55
"18","1860",6
"18","1860",23
"18","1860",186
"18","1860",53
"18","1860",47
"18","1860",15
"18","1860",21
"18","1860",2
"18","1860",39
"18","1860",327
"18","1860",33
"18","1860",568
"18","1860",95
"18","1860",25
"18","1860",121
"18","1860",90
"18","1860",24
"18","1860",1
"18","1860",124
"18","1860",132
"18","1860",4
"19","1860",56
"19","1860",33
"19","1860",91
"19","1860",101
"19","1860",0
"19","1860",88
"19","1860",32
"19","1860",136
"19","1860",22
"19","1860",12
"19","1860",29
"19","1860",19
"19","1860",42
"19","1860",106
"19","1860",17
"19","1860",88
"19","1860",17
"19","1860",210
"19","1860",4
"19","1860",3
"19","1860",37
"20","1860",3
"20","1860",88
"20","1860",19
"20","1860",2
"20","1860",5
"20","1860",129
"20","1860",43
"20","1860",9
"20","1860",20
"20","1860",7
"20","1860",21
"20","1860",69
"20","1860",42
"20","1860",44
"20","1860",84
"20","1860",39
"20","1860",49
"20","1860",87
"20","1860",77
"20","1860",14
"20","1860",24
"21","1860",433
"21","1860",9
"21","1860",24
"21","1860",79
"21","1860",164
"21","1860",65
"21","1860",135
"21","1860",336
"21","1860",12
"21","1860",82
"21","1860",43
"21","1860",59
"21","1860",43
"21","1860",0
"21","1860",64
"21","1860",147
"21","1860",13
"21","1860",154
"21","1860",1
"21","1860",31
"21","1860",52
"21","1860",82
"21","1860",3
"22","1860",57
"22","1860",2
"22","1860",1
"22","1860",6
"22","1860",2
"22","1860",25
"22","1860",52
"22","1860",18
"22","1860",41
"22","1860",112
"22","1860",247
"22","1860",30
"22","1860",18
"22","1860",26
"22","1860",44
"22","1860",5
"22","1860",245
"22","1860",25
"22","1860",80
"22","1860",99
"22","1860",67
"22","1860",14
"22","1860",42
"22","1860",9
"23","1860",2
"23","1860",4
"23","1860",25
"23","1860",52
"23","1860",50
"23","1860",10
"23","1860",514
"23","1860",21
"23","1860",15
"23","1860",386
"23","1860",119
"23","1860",103
"23","1860",8
"23","1860",368
"23","1860",23
"23","1860",151
"23","1860",87
"23","1860",4
"23","1860",654
"23","1860",5
"24","1860",97
"24","1860",123
"24","1860",33
"24","1860",23
"24","1860",77
"24","1860",14
"24","1860",57
"24","1860",92
"24","1860",55
"24","1860",94
"24","1860",22
"24","1860",39
"24","1860",12
"24","1860",207
"24","1860",66
"24","1860",7
"24","1860",3
"25","1860",940
"25","1860",7
"25","1860",245
"25","1860",75
"25","1860",40
"25","1860",40
"25","1860",30
"25","1860",1
"25","1860",81
"25","1860",14
"25","1860",299
"25","1860",47
"25","1860",53
"25","1860",12
"25","1860",106
"25","1860",281
"25","1860",6
"26","1860",17
"26","1860",134
"26","1860",49
"26","1860",11
"26","1860",5
"26","1860",65
"26","1860",328
"26","1860",106
"26","1860",15
"26","1860",56
"26","1860",165
"26","1860",423
"26","1860",58
"26","1860",5
"26","1860",285
"27","1860",20
"27","1860",11
"27","1860",31
"27","1860",48
"27","1860",19
"27","1860",108
"27","1860",10
"27","1860",7
"27","1860",52
"27","1860",875
"27","1860",55
"28","1860",13
"28","1860",38
"28","1860",654
"28","1860",49
"28","1860",168
"29","1860",29
"29","1860",184
"29","1860",44
"30","1860",0
"30","1860",14
"30","1860",17
"30","1860",151
"30","1860",21
"30","1860",59
"11","1861",6
"11","1861",47
"11","1861",20
"11","1861",32
"11","1861",8
"11","1861",1
"11","1861",327
"11","1861",109
"11","1861",26
"11","1861",31
"11","1861",1
"11","1861",20
"11","1861",9
"11","1861",223
"11","1861",168
"11","1861",244
"11","1861",207
"11","1861",53
"11","1861",28
"11","1861",87
"11","1861",28
"11","1861",275
"11","1861",956
"11","1861",17
"11","1861",34
"11","1861",14
"11","1861",119
"11","1861",15
"11","1861",18
"11","1861",163
"11","1861",5
"11","1861",265
"11","1861",12
"11","1861",281
"11","1861",12
"11","1861",206
"11","1861",7
"11","1861",192
"11","1861",75
"11","1861",13
"11","1861",26
"11","1861",47
"11","1861",212
"11","1861",2
"12","1861",519
"12","1861",7
"12","1861",136
"12","1861",77
"12","1861",3
"12","1861",84
"12","1861",21
"12","1861",16
"12","1861",24
"12","1861",158
"12","1861",66
"12","1861",40
"12","1861",35
"12","1861",26
"12","1861",1
"12","1861",0
"12","1861",117
"12","1861",43
"12","1861",23
"12","1861",6
"12","1861",74
"12","1861",1198
"12","1861",14
"12","1861",17
"12","1861",1015
"12","1861",8
"12","1861",36
"12","1861",53
"12","1861",20
"12","1861",221
"12","1861",0
"12","1861",31
"12","1861",60
"12","1861",12
"12","1861",45
"12","1861",61
"12","1861",42
"12","1861",3
"12","1861",32
"12","1861",30
"12","1861",32
"12","1861",50
"12","1861",26
"12","1861",57
"12","1861",8
"12","1861",59
"12","1861",11
"12","1861",6
"12","1861",8
"13","1861",154
"13","1861",223
"13","1861",2
"13","1861",6
"13","1861",18
"13","1861",27
"13","1861",36
"13","1861",22
"13","1861",4
"13","1861",144
"13","1861",106
"13","1861",15
"13","1861",112
"13","1861",262
"13","1861",62
"13","1861",34
"13","1861",163
"13","1861",33
"13","1861",7
"13","1861",29
"13","1861",10
"13","1861",50
"13","1861",37
"13","1861",164
"13","1861",17
"13","1861",33
"13","1861",29
"13","1861",34
"13","1861",5
"13","1861",1
"13","1861",25
"13","1861",272
"13","1861",1
"13","1861",11
"13","1861",9
"13","1861",29
"13","1861",18
"13","1861",73
"13","1861",21
"13","1861",30
"13","1861",12
"13","1861",122
"13","1861",12
"13","1861",2
"13","1861",76
"13","1861",34
"13","1861",0
"13","1861",232
"13","1861",25
"13","1861",34
"13","1861",2
"13","1861",40
"13","1861",6
"13","1861",141
"13","1861",12
"13","1861",8
"13","1861",9
"13","1861",21
"14","1861",77
"14","1861",16
"14","1861",12
"14","1861",36
"14","1861",1
"14","1861",44
"14","1861",262
"14","1861",6
"14","1861",19
"14","1861",1
"14","1861",80
"14","1861",58
"14","1861",70
"14","1861",26
"14","1861",96
"14","1861",50
"14","1861",87
"14","1861",106
"14","1861",176
"14","1861",39
"14","1861",65
"14","1861",101
"14","1861",51
"14","1861",11
"14","1861",13
"14","1861",720
"14","1861",5
"14","1861",31
"14","1861",4
"14","1861",126
"14","1861",55
"14","1861",41
"14","1861",12
"14","1861",24
"14","1861",100
"14","1861",1
"14","1861",40
"14","1861",14
"14","1861",2
"14","1861",160
"14","1861",35
"14","1861",5
"14","1861",116
"14","1861",74
"14","1861",20
"14","1861",48
"14","1861",46
"14","1861",47
"14","1861",48
"14","1861",36
"14","1861",4
"14","1861",474
"15","1861",22
"15","1861",111
"15","1861",14
"15","1861",5
"15","1861",5
"15","1861",249
"15","1861",22
"15","1861",213
"15","1861",36
"15","1861",146
"15","1861",110
"15","1861",8
"15","1861",66
"15","1861",19
"15","1861",35
"15","1861",21
"15","1861",43
"15","1861",32
"15","1861",30
"15","1861",59
"15","1861",328
"15","1861",300
"15","1861",16
"15","1861",79
"15","1861",4
"15","1861",33
"15","1861",51
"15","1861",38
"15","1861",22
"15","1861",355
"15","1861",79
"15","1861",25
"15","1861",62
"15","1861",42
"15","1861",138
"15","1861",35
"16","1861",14
"16","1861",145
"16","1861",48
"16","1861",49
"16","1861",31
"16","1861",32
"16","1861",10
"16","1861",53
"16","1861",32
"16","1861",1
"16","1861",133
"16","1861",49
"16","1861",535
"16","1861",46
"16","1861",38
"16","1861",86
"16","1861",93
"16","1861",57
"16","1861",3
"16","1861",1
"16","1861",33
"16","1861",27
"16","1861",594
"16","1861",47
"16","1861",240
"16","1861",13
"16","1861",25
"16","1861",5
"16","1861",91
"16","1861",38
"16","1861",182
"16","1861",74
"16","1861",115
"16","1861",64
"16","1861",44
"16","1861",34
"17","1861",105
"17","1861",6
"17","1861",64
"17","1861",24
"17","1861",10
"17","1861",30
"17","1861",109
"17","1861",23
"17","1861",434
"17","1861",56
"17","1861",6
"17","1861",28
"17","1861",88
"17","1861",208
"17","1861",212
"17","1861",5
"17","1861",45
"17","1861",100
"17","1861",16
"17","1861",30
"17","1861",17
"17","1861",14
"17","1861",19
"17","1861",62
"17","1861",32
"17","1861",11
"17","1861",21
"17","1861",8
"17","1861",65
"17","1861",35
"17","1861",238
"17","1861",97
"17","1861",3
"17","1861",75
"17","1861",1
"17","1861",14
"17","1861",83
"17","1861",28
"17","1861",314
"17","1861",11
"17","1861",11
"17","1861",28
"17","1861",17
"17","1861",10
"17","1861",54
"17","1861",9
"17","1861",228
"17","1861",6
"17","1861",79
"17","1861",177
"18","1861",204
"18","1861",20
"18","1861",81
"18","1861",75
"18","1861",57
"18","1861",19
"18","1861",40
"18","1861",2
"18","1861",1
"18","1861",106
"18","1861",27
"18","1861",53
"18","1861",189
"18","1861",0
"18","1861",56
"18","1861",125
"18","1861",7
"18","1861",19
"18","1861",131
"18","1861",180
"18","1861",55
"18","1861",26
"18","1861",44
"18","1861",34
"18","1861",37
"18","1861",8
"18","1861",87
"18","1861",22
"18","1861",57
"18","1861",179
"18","1861",82
"18","1861",70
"18","1861",46
"18","1861",11
"18","1861",209
"18","1861",16
"18","1861",5
"18","1861",10
"18","1861",39
"18","1861",35
"18","1861",11
"18","1861",21
"18","1861",69
"18","1861",29
"18","1861",12
"18","1861",151
"18","1861",47
"18","1861",109
"18","1861",52
"18","1861",79
"18","1861",0
"19","1861",53
"19","1861",169
"19","1861",22
"19","1861",12
"19","1861",256
"19","1861",209
"19","1861",14
"19","1861",2
"19","1861",136
"19","1861",41
"19","1861",25
"19","1861",3
"19","1861",286
"19","1861",55
"19","1861",23
"19","1861",122
"19","1861",3
"19","1861",28
"19","1861",29
"19","1861",360
"19","1861",18
"19","1861",13
"19","1861",26
"19","1861",74
"19","1861",75
"19","1861",35
"19","1861",13
"19","1861",289
"19","1861",8
"19","1861",14
"19","1861",182
"19","1861",45
"19","1861",145
"19","1861",234
"19","1861",514
"19","1861",10
"19","1861",2
"19","1861",80
"19","1861",15
"19","1861",9
"19","1861",10
"19","1861",22
"19","1861",31
"19","1861",22
"19","1861",51
"19","1861",21
"19","1861",22
"19","1861",31
"19","1861",212
"19","1861",10
"20","1861",58
"20","1861",100
"20","1861",18
"20","1861",564
"20","1861",157
"20","1861",11
"20","1861",74
"20","1861",8
"20","1861",228
"20","1861",45
"20","1861",40
"20","1861",177
"20","1861",3
"20","1861",4
"20","1861",9
"20","1861",15
"20","1861",78
"20","1861",26
"20","1861",80
"20","1861",205
"20","1861",514
"20","1861",54
"20","1861",70
"20","1861",37
"20","1861",3
"20","1861",187
"20","1861",24
"20","1861",26
"20","1861",99
"20","1861",86
"20","1861",146
"20","1861",39
"20","1861",165
"20","1861",85
"20","1861",24
"20","1861",99
"20","1861",67
"20","1861",20
"20","1861",18
"20","1861",102
"20","1861",99
"20","1861",45
"20","1861",47
"20","1861",182
"20","1861",8
"20","1861",514
"20","1861",10
"20","1861",21
"20","1861",73
"20","1861",67
"20","1861",242
"20","1861",51
"20","1861",113
"21","1861",24
"21","1861",258
"21","1861",10
"21","1861",60
"21","1861",79
"21","1861",78
"21","1861",7
"21","1861",62
"21","1861",50
"21","1861",33
"21","1861",54
"21","1861",3
"21","1861",27
"21","1861",53
"21","1861",14
"21","1861",41
"21","1861",54
"21","1861",17
"21","1861",25
"21","1861",47
"21","1861",76
"21","1861",36
"21","1861",51
"21","1861",6
"21","1861",224
"21","1861",38
"21","1861",78
"21","1861",8
"21","1861",10
"21","1861",8
"21","1861",50
"21","1861",19
"21","1861",26
"21","1861",237
"21","1861",98
"21","1861",68
"21","1861",105
"21","1861",94
"21","1861",73
"21","1861",38
"21","1861",495
"21","1861",15
"21","1861",14
"21","1861",15
"21","1861",49
"21","1861",12
"21","1861",45
"21","1861",5
"21","1861",51
"21","1861",136
"21","1861",21
"21","1861",36
"21","1861",34
"21","1861",60
"21","1861",2
"21","1861",213
"21","1861",112
"21","1861",180
"21","1861",88
"21","1861",141
"22","1861",2
"22","1861",1
"22","1861",56
"22","1861",21
"22","1861",42
"22","1861",62
"22","1861",134
"22","1861",170
"22","1861",138
"22","1861",5
"22","1861",142
"22","1861",3
"22","1861",13
"22","1861",7
"22","1861",25
"22","1861",28
"22","1861",34
"22","1861",114
"22","1861",172
"22","1861",310
"22","1861",34
"22","1861",12
"22","1861",160
"22","1861",100
"22","1861",30
"22","1861",40
"22","1861",87
"22","1861",17
"22","1861",98
"22","1861",133
"22","1861",26
"22","1861",151
"22","1861",68
"22","1861",10
"22","1861",11
"22","1861",71
"22","1861",63
"22","1861",58
"22","1861",149
"22","1861",58
"22","1861",21
"22","1861",71
"22","1861",57
"22","1861",93
"22","1861",125
"22","1861",324
"22","1861",31
"22","1861",84
"22","1861",511
"22","1861",24
"22","1861",26
"22","1861",90
"22","1861",3
"22","1861",104
"22","1861",2
"22","1861",103
"22","1861",122
"22","1861",53
"22","1861",80
"23","1861",182
"23","1861",19
"23","1861",163
"23","1861",4
"23","1861",13
"23","1861",11
"23","1861",162
"23","1861",22
"23","1861",34
"23","1861",14
"23","1861",9
"23","1861",7
"23","1861",16
"23","1861",2
"23","1861",26
"23","1861",20
"23","1861",36
"23","1861",42
"23","1861",19
"23","1861",12
"23","1861",59
"23","1861",4
"23","1861",42
"23","1861",280
"23","1861",73
"23","1861",20
"23","1861",54
"23","1861",153
"23","1861",2
"23","1861",37
"23","1861",759
"23","1861",277
"23","1861",126
"23","1861",65
"23","1861",140
"23","1861",195
"23","1861",17
"23","1861",1
"23","1861",31
"23","1861",7
"23","1861",128
"23","1861",172
"23","1861",3
"23","1861",21
"23","1861",49
"23","1861",35
"24","1861",60
"24","1861",21
"24","1861",66
"24","1861",24
"24","1861",79
"24","1861",442
"24","1861",23
"24","1861",9
"24","1861",17
"24","1861",21
"24","1861",223
"24","1861",38
"24","1861",46
"24","1861",26
"24","1861",161
"24","1861",129
"24","1861",66
"24","1861",6
"24","1861",8
"24","1861",28
"24","1861",134
"24","1861",21
"24","1861",35
"24","1861",16
"24","1861",9
"24","1861",5
"24","1861",23
"24","1861",2
"24","1861",42
"24","1861",1
"24","1861",205
"24","1861",21
"24","1861",105
"25","1861",101
"25","1861",13
"25","1861",53
"25","1861",11
"25","1861",12
"25","1861",1
"25","1861",87
"25","1861",40
"25","1861",45
"25","1861",49
"25","1861",267
"25","1861",6
"25","1861",28
"25","1861",407
"25","1861",48
"25","1861",238
"25","1861",21
"25","1861",71
"25","1861",92
"25","1861",39
"25","1861",21
"25","1861",21
"25","1861",118
"25","1861",90
"25","1861",22
"25","1861",23
"25","1861",6
"25","1861",93
"25","1861",60
"25","1861",9
"25","1861",79
"25","1861",15
"26","1861",18
"26","1861",10
"26","1861",1
"26","1861",997
"26","1861",74
"26","1861",69
"26","1861",1
"26","1861",212
"26","1861",6
"26","1861",65
"26","1861",59
"26","1861",29
"26","1861",80
"26","1861",29
"26","1861",1
"26","1861",45
"26","1861",27
"26","1861",12
"26","1861",38
"26","1861",20
"26","1861",16
"26","1861",7
"26","1861",4
"26","1861",226
"26","1861",21
"26","1861",117
"26","1861",7
"26","1861",84
"26","1861",21
"26","1861",107
"26","1861",189
"27","1861",216
"27","1861",62
"27","1861",5
"27","1861",40
"27","1861",70
"27","1861",103
"27","1861",122
"27","1861",185
"27","1861",126
"27","1861",157
"27","1861",116
"27","1861",6
"27","1861",38
"27","1861",12
"27","1861",138
"27","1861",49
"27","1861",100
"27","1861",112
"27","1861",56
"27","1861",26
"27","1861",49
"27","1861",59
"27","1861",138
"27","1861",18
"28","1861",20
"28","1861",391
"28","1861",6
"28","1861",56
"28","1861",19
"28","1861",24
"28","1861",31
"28","1861",80
"28","1861",57
"28","1861",27
"28","1861",7
"29","1861",56
"29","1861",3
"29","1861",275
"29","1861",101
"30","1861",13
"30","1861",51
"30","1861",163
"30","1861",39
"30","1861",48
"30","1861",532
"30","1861",138
"30","1861",28
"30","1861",63
"30","1861",3
"30","1861",29
"30","1861",766
"30","1861",94
"30","1861",148
"11","1862",19
"11","1862",4
"11","1862",61
"11","1862",55
"11","1862",7
"11","1862",16
"11","1862",33
"11","1862",79
"11","1862",127
"11","1862",21
"11","1862",109
"11","1862",203
"11","1862",66
"11","1862",43
"11","1862",57
"11","1862",102
"11","1862",11
"11","1862",22
"11","1862",16
"11","1862",3
"11","1862",92
"11","1862",167
"11","1862",24
"11","1862",2
"11","1862",16
"11","1862",66
"11","1862",38
"12","1862",36
"12","1862",169
"12","1862",135
"12","1862",41
"12","1862",25
"12","1862",61
"12","1862",321
"12","1862",125
"12","1862",179
"12","1862",11
"12","1862",23
"12","1862",7
"12","1862",6
"12","1862",36
"12","1862",137
"12","1862",123
"12","1862",11
"12","1862",75
"12","1862",112
"12","1862",2
"12","1862",7
"12","1862",33
"12","1862",35
"12","1862",67
"12","1862",18
"12","1862",2
"12","1862",67
"12","1862",2
"12","1862",22
"12","1862",183
"12","1862",47
"13","1862",27
"13","1862",95
"13","1862",93
"13","1862",11
"13","1862",31
"13","1862",2
"13","1862",70
"13","1862",44
"13","1862",100
"13","1862",80
"13","1862",11
"13","1862",28
"13","1862",22
"13","1862",51
"13","1862",87
"13","1862",1
"13","1862",70
"13","1862",86
"13","1862",115
"13","1862",19
"13","1862",55
"13","1862",62
"13","1862",104
"13","1862",87
"13","1862",180
"13","1862",36
"13","1862",42
"13","1862",136
"13","1862",13
"13","1862",90
"13","1862",45
"13","1862",306
"13","1862",17
"13","1862",462
"13","1862",57
"13","1862",22
"13","1862",5
"14","1862",83
"14","1862",35
"14","1862",81
"14","1862",15
"14","1862",65
"14","1862",30
"14","1862",127
"14","1862",35
"14","1862",96
"14","1862",18
"14","1862",53
"14","1862",387
"14","1862",34
"14","1862",72
"14","1862",20
"14","1862",0
"14","1862",56
"14","1862",690
"14","1862",114
"14","1862",100
"14","1862",46
"14","1862",154
"14","1862",67
"14","1862",75
"14","1862",75
"14","1862",18
"14","1862",29
"14","1862",130
"14","1862",10
"14","1862",12
"15","1862",3
"15","1862",28
"15","1862",13
"15","1862",82
"15","1862",214
"15","1862",125
"15","1862",19
"15","1862",13
"15","1862",35
"15","1862",57
"15","1862",34
"15","1862",110
"15","1862",6
"15","1862",196
"15","1862",24
"15","1862",101
"15","1862",98
"16","1862",41
"16","1862",8
"16","1862",31
"16","1862",5
"16","1862",46
"16","1862",129
"16","1862",50
"16","1862",47
"16","1862",166
"16","1862",111
"16","1862",7
"16","1862",282
"16","1862",72
"16","1862",58
"16","1862",79
"16","1862",36
"16","1862",35
"16","1862",3
"16","1862",35
"16","1862",0
"16","1862",23
"16","1862",103
"16","1862",161
"16","1862",15
"17","1862",252
"17","1862",95
"17","1862",11
"17","1862",134
"17","1862",399
"17","1862",20
"17","1862",59
"17","1862",52
"17","1862",26
"17","1862",60
"17","1862",106
"17","1862",12
"17","1862",640
"17","1862",585
"17","1862",45
"17","1862",216
"17","1862",7
"17","1862",72
"17","1862",120
"17","1862",17
"17","1862",37
"17","1862",54
"17","1862",196
"17","1862",4
"17","1862",26
"17","1862",41
"17","1862",40
"17","1862",28
"17","1862",24
"18","1862",45
"18","1862",4
"18","1862",261
"18","1862",47
"18","1862",1
"18","1862",34
"18","1862",163
"18","1862",80
"18","1862",267
"18","1862",161
"18","1862",61
"18","1862",117
"18","1862",34
"18","1862",11
"18","1862",34
"18","1862",48
"18","1862",81
"18","1862",8
"18","1862",56
"18","1862",19
"18","1862",92
"18","1862",53
"18","1862",187
"18","1862",36
"18","1862",121
"18","1862",33
"18","1862",5
"18","1862",26
"18","1862",99
"18","1862",48
"18","1862",19
"18","1862",54
"18","1862",10
"18","1862",41
"18","1862",42
"18","1862",56
"19","1862",24
"19","1862",22
"19","1862",7
"19","1862",47
"19","1862",74
"19","1862",100
"19","1862",53
"19","1862",9
"19","1862",19
"19","1862",285
"19","1862",20
"19","1862",21
"19","1862",14
"19","1862",109
"19","1862",132
"19","1862",14
"19","1862",4
"19","1862",112
"19","1862",876
"19","1862",10
"19","1862",16
"19","1862",59
"19","1862",27
"19","1862",46
"19","1862",78
"19","1862",25
"19","1862",14
"19","1862",4
"19","1862",44
"19","1862",59
"19","1862",20
"19","1862",115
"20","1862",20
"20","1862",94
"20","1862",95
"20","1862",6
"20","1862",26
"20","1862",35
"20","1862",24
"20","1862",116
"20","1862",59
"20","1862",41
"20","1862",39
"20","1862",210
"20","1862",49
"20","1862",12
